"id";"idade";"escolaridade";"estado_civil";"renda";"criancas_casa";"adolescentes_casa";"data_inscricao";"dias_ultima_compra";"gasto_vinhos";"gasto_frutas";"gasto_carnes";"gasto_peixes";"gasto_doces";"gastos_premium";"compras_desconto";"compras_site";"compras_catalogo";"compras_loja";"visitas_mes_site";"reclamacao";"campanha1";"campanha2";"campanha3";"campanha4";"campanha5";"campanha6"
3722;42;"Graduacao";"Solteiro";44503;1;1;"2014-04-16";83;31;1;8;0;0;8;2;2;0;3;6;0;0;0;0;0;0;0
6715;66;"Doutorado";"Solteiro";60200;0;1;"2013-01-02";3;502;19;132;0;6;26;6;6;2;11;6;0;0;0;0;0;0;0
4796;62;"Graduacao";"Divorciado";49638;0;1;"2014-04-19";71;18;10;3;3;5;0;1;1;0;3;2;0;0;0;0;0;0;0
9612;27;"Ensino Medio";"Solteiro";23830;0;0;"2014-02-07";3;1;8;6;4;8;16;1;1;0;3;7;0;0;0;0;0;0;0
3766;55;"Mestrado";"Viuvo";33051;0;0;"2012-08-16";15;100;71;243;108;94;219;3;9;1;8;9;0;0;0;0;0;0;1
1399;56;"Graduacao";"Casado";72905;0;0;"2014-01-21";52;407;114;445;181;165;203;1;3;7;9;1;0;1;0;0;0;0;0
1570;63;"Doutorado";"Casado";69702;0;1;"2013-02-19";8;664;9;240;50;19;57;2;7;7;10;4;0;0;0;0;0;0;0
3426;39;"Graduacao";"Divorciado";70300;1;0;"2013-07-15";89;1045;61;338;60;46;46;3;5;5;13;8;0;0;0;0;0;0;0
3074;30;"Doutorado";"Casado";70643;0;0;"2012-10-15";66;1218;107;304;23;143;33;1;5;8;4;6;0;0;0;0;0;0;1
8341;45;"Doutorado";"Casado";30396;1;0;"2014-04-30";22;15;0;6;0;1;12;2;1;1;2;7;0;0;0;1;0;0;1
5180;46;"Doutorado";"Divorciado";50616;0;1;"2014-04-18";56;128;0;16;0;1;4;2;4;0;4;7;0;0;0;0;0;0;0
6461;45;"Mestrado";"Solteiro";62772;0;1;"2013-05-19";74;581;49;157;43;8;108;1;5;6;11;2;0;0;0;0;1;0;0
7679;29;"Doutorado";"Solteiro";30298;0;0;"2014-05-19";48;6;3;12;6;1;0;1;1;1;3;3;0;0;0;0;0;0;0
10702;30;"Graduacao";"Solteiro";52413;1;0;"2012-11-03";67;185;8;133;56;56;12;2;7;1;7;7;0;0;0;0;0;0;0
7505;57;"Doutorado";"Casado";44155;1;1;"2014-01-19";24;22;1;9;0;0;14;1;1;1;2;4;0;0;0;0;0;0;0
5113;43;"Doutorado";"Divorciado";86979;0;0;"2013-11-07";67;584;100;835;65;83;35;1;5;5;5;2;0;0;0;1;0;0;1
10858;39;"Graduacao";"Casado";76532;1;1;"2013-09-09";38;355;30;177;90;138;30;4;9;5;7;5;0;0;0;0;0;0;0
2961;32;"Graduacao";"Casado";42081;1;0;"2013-02-26";86;175;10;110;54;6;27;2;6;3;4;6;0;0;0;1;0;0;0
2747;26;"Doutorado";"Casado";67546;0;0;"2012-08-31";90;864;134;768;150;38;172;1;4;10;5;3;0;0;0;0;0;0;0
3010;25;"Mestrado";"Casado";88420;0;0;"2014-05-02";87;957;153;612;99;95;153;1;4;7;8;1;0;1;0;1;0;1;0
5790;29;"Graduacao";"Casado";31158;1;0;"2013-01-27";62;25;6;16;20;0;5;2;2;0;3;8;0;0;0;0;0;0;0
6892;46;"Graduacao";"Divorciado";61671;0;1;"2014-06-03";23;641;7;56;0;0;28;8;10;4;6;8;0;1;0;0;1;0;0
1743;40;"Graduacao";"Solteiro";69719;0;0;"2014-05-26";99;273;86;208;177;14;43;1;2;3;5;1;0;0;0;0;0;0;0
3578;65;"Graduacao";"Divorciado";49160;0;1;"2013-10-20";29;122;21;43;25;10;15;2;3;1;6;6;0;0;0;0;0;0;0
8462;36;"Ensino Basico";"Casado";24882;1;0;"2012-09-09";52;1;4;10;29;0;36;1;1;1;2;6;0;0;0;1;0;0;0
5558;60;"Doutorado";"Solteiro";90933;0;0;"2014-03-31";90;1020;31;430;62;63;79;1;4;6;4;1;0;0;0;0;0;1;0
4619;69;"Doutorado";"Solteiro";113734;0;0;"2014-05-28";9;6;2;3;1;262;3;0;27;0;0;1;0;0;0;0;0;0;0
8780;64;"Doutorado";"Casado";59292;0;1;"2013-06-13";71;378;14;68;19;14;14;2;3;5;8;3;0;0;0;0;0;0;0
10789;50;"Doutorado";"Casado";45759;1;1;"2013-02-23";13;42;1;18;3;0;4;2;2;0;3;7;0;0;0;0;0;0;0
10779;31;"Graduacao";"Solteiro";22148;0;0;"2014-04-13";16;15;5;14;0;4;11;1;1;0;3;7;0;0;0;0;0;0;0
5896;27;"Mestrado";"Casado";73395;0;0;"2014-03-18";94;272;7;80;20;7;11;1;4;4;6;2;0;0;0;0;0;0;0
2337;43;"Graduacao";"Divorciado";29819;1;0;"2013-10-24";77;9;1;24;2;1;2;3;3;0;3;6;0;0;0;0;0;0;0
10951;46;"Graduacao";"Casado";45688;0;1;"2014-01-25";20;279;0;18;0;0;9;2;3;1;8;4;0;0;0;0;1;0;0
544;60;"Graduacao";"Casado";62820;0;0;"2013-05-11";51;398;61;265;138;61;53;1;3;4;6;1;0;0;0;0;0;0;0
17;43;"Doutorado";"Casado";60491;0;1;"2013-09-06";81;637;47;237;12;19;76;4;6;11;7;5;0;0;0;0;0;0;0
10680;28;"Graduacao";"Casado";33235;1;0;"2014-02-05";71;45;0;16;2;1;6;1;3;0;3;7;0;0;0;0;0;0;0
3265;55;"Graduacao";"Casado";35701;0;0;"2013-03-19";36;21;1;9;7;3;5;1;1;0;3;6;0;0;0;0;0;0;0
5623;34;"Mestrado";"Casado";31535;1;0;"2013-09-26";95;15;4;13;0;0;19;1;1;1;2;7;0;0;0;1;0;0;0
5832;54;"Ensino Medio";"Casado";92556;0;0;"2014-04-20";32;493;183;352;184;23;28;0;3;5;13;0;0;0;0;0;0;0;0
5544;44;"Graduacao";"Solteiro";67384;0;1;"2012-11-10";32;957;40;175;158;53;107;2;7;8;5;5;0;0;0;0;1;0;0
6417;43;"Mestrado";"Casado";80573;0;0;"2012-10-14";85;829;138;430;60;92;15;1;4;6;13;2;0;0;0;0;0;0;0
5831;47;"Graduacao";"Casado";77870;0;1;"2012-08-22";93;1017;50;500;65;50;133;3;5;5;5;8;0;1;0;0;1;0;1
7101;51;"Doutorado";"Viuvo";52278;0;1;"2013-01-25";24;953;0;71;0;0;174;6;10;5;10;8;0;0;0;0;0;0;0
10176;46;"Graduacao";"Solteiro";57107;0;1;"2012-08-24";44;159;0;120;0;0;137;7;4;4;8;8;0;0;1;0;1;0;1
2326;24;"Graduacao";"Casado";18929;0;0;"2013-02-16";15;32;0;8;23;4;18;1;1;0;4;6;0;0;0;0;0;0;0
4385;33;"Doutorado";"Solteiro";36038;1;0;"2013-05-31";82;23;0;15;0;2;7;2;3;0;3;6;0;0;0;0;0;0;0
2929;38;"Graduacao";"Solteiro";20180;0;0;"2013-02-20";27;18;42;24;15;20;18;1;2;1;4;7;0;0;0;0;0;0;0
10686;49;"Doutorado";"Casado";34230;1;1;"2012-12-26";72;15;0;4;0;0;2;1;1;0;2;7;0;0;0;0;0;0;0
2546;37;"Ensino Medio";"Solteiro";31878;0;1;"2014-06-22";7;23;4;5;10;5;23;1;1;0;4;3;0;0;0;0;0;0;0
3283;42;"Ensino Medio";"Casado";70932;0;1;"2014-01-19";57;200;193;100;46;185;185;2;6;2;12;3;0;0;0;0;0;0;0
3138;58;"Graduacao";"Solteiro";91249;0;0;"2012-10-20";84;1324;27;119;71;108;27;0;7;9;6;4;0;1;1;0;1;1;1
4994;71;"Mestrado";"Solteiro";77598;0;0;"2013-10-01";53;1193;33;281;129;66;33;1;7;5;13;3;0;0;0;0;0;1;0
7966;55;"Graduacao";"Solteiro";80982;1;1;"2013-01-08";48;505;137;401;104;22;22;3;11;5;11;5;1;0;0;0;0;0;0
3112;37;"Mestrado";"Casado";22701;1;0;"2013-09-05";2;2;4;9;0;4;5;1;1;0;3;5;0;0;0;0;0;0;0
10872;45;"Doutorado";"Casado";55212;0;1;"2012-11-23";65;1103;0;45;0;0;34;3;4;2;11;8;0;0;1;0;1;0;0
2181;44;"Graduacao";"Casado";70617;0;0;"2013-06-23";45;353;61;753;40;46;27;1;3;3;7;2;0;0;0;0;0;0;0
1867;57;"Graduacao";"Solteiro";64849;0;0;"2012-11-13";42;652;48;350;94;84;108;1;9;3;6;5;0;0;0;0;0;0;1
1518;49;"Mestrado";"Casado";62694;1;1;"2013-06-17";29;379;6;157;25;91;91;5;9;3;7;7;0;0;0;0;0;0;0
5734;40;"Doutorado";"Casado";61917;1;1;"2013-11-20";83;46;4;36;2;2;1;1;2;0;4;5;0;0;0;0;0;0;0
2878;67;"Doutorado";"Casado";67472;0;1;"2013-09-28";93;162;31;127;8;17;69;2;4;2;7;3;0;0;0;0;0;0;0
1458;32;"Mestrado";"Casado";21059;1;0;"2014-01-07";40;8;3;19;3;3;8;3;3;0;3;6;0;0;0;0;0;0;0
7007;46;"Mestrado";"Casado";29543;2;0;"2014-04-01";47;17;3;18;3;4;18;2;3;1;2;7;0;0;0;0;0;0;0
6200;63;"Graduacao";"Casado";75903;0;1;"2013-04-08";50;340;108;185;130;38;100;2;6;6;9;3;0;0;0;0;0;0;0
1403;39;"Ensino Medio";"Casado";34984;1;1;"2012-09-06";40;8;4;15;3;5;3;2;1;0;3;7;0;0;0;0;0;0;0
4827;58;"Doutorado";"Solteiro";54998;0;1;"2013-03-10";3;154;22;202;39;30;8;5;4;2;9;4;0;0;0;0;0;0;1
6250;65;"Doutorado";"Viuvo";54356;0;1;"2012-11-19";62;710;15;30;20;0;0;3;11;2;8;8;0;0;0;0;0;0;1
9291;55;"Mestrado";"Casado";34242;0;1;"2014-03-23";25;8;2;4;0;0;1;1;0;0;3;5;0;0;0;0;0;0;0
2478;41;"Graduacao";"Casado";25410;1;0;"2013-08-31";48;2;2;4;13;13;4;1;1;0;4;4;0;0;0;0;0;0;0
1139;30;"Doutorado";"Casado";73356;0;0;"2014-02-06";56;1050;14;322;0;14;112;1;5;11;5;2;0;1;0;1;0;1;1
5138;64;"Graduacao";"Casado";28320;0;1;"2013-01-14";68;19;1;14;3;2;4;1;1;0;3;8;0;0;0;0;0;0;0
5393;37;"Graduacao";"Solteiro";23763;1;0;"2012-08-07";64;22;0;6;6;2;6;1;1;0;3;7;0;0;0;0;0;0;0
10413;30;"Graduacao";"Casado";72570;0;0;"2014-04-25";67;274;83;216;151;141;224;1;4;6;12;1;0;0;0;0;0;0;0
5015;38;"Mestrado";"Casado";34529;1;0;"2012-09-14";94;68;6;38;3;6;41;2;2;2;3;7;0;0;0;0;0;0;0
10868;63;"Graduacao";"Viuvo";70792;0;0;"2013-02-06";82;344;45;654;104;11;114;2;3;4;10;3;0;0;0;0;0;0;0
10676;32;"Graduacao";"Casado";63211;0;0;"2012-11-02";3;145;193;459;205;26;145;2;3;8;7;2;0;0;0;0;0;0;1
2495;40;"Mestrado";"Casado";83891;0;1;"2014-06-20";24;217;38;350;111;85;15;1;4;7;10;1;0;0;0;0;0;0;0
7842;46;"Graduacao";"Solteiro";36065;1;1;"2013-03-31";54;18;7;34;10;2;3;3;3;0;3;8;0;0;0;0;0;0;0
9955;60;"Graduacao";"Casado";39898;0;1;"2013-02-12";20;69;8;26;12;7;12;2;3;0;4;7;0;0;0;0;0;0;0
6663;74;"Doutorado";"Solteiro";51141;0;0;"2013-07-08";96;144;0;7;0;0;6;1;3;1;4;5;0;0;0;0;0;0;0
2162;38;"Graduacao";"Casado";56939;0;1;"2013-09-18";19;256;34;103;90;29;49;2;3;3;10;3;0;0;0;0;0;0;0
3434;63;"Graduacao";"Solteiro";80872;0;0;"2014-05-12";60;483;72;567;94;12;108;1;4;4;10;1;0;0;0;0;0;0;0
7919;38;"Doutorado";"Casado";72335;0;0;"2012-08-13";2;1285;105;653;28;21;0;1;10;4;8;8;0;0;0;0;0;0;1
5626;50;"Doutorado";"Solteiro";61798;0;0;"2013-11-23";13;338;4;89;11;8;13;1;4;2;9;4;0;0;0;0;0;0;0
6428;64;"Doutorado";"Viuvo";76842;0;0;"2014-05-03";37;605;10;345;84;54;32;1;1;8;7;0;0;0;0;0;0;0;0
8514;38;"Graduacao";"Casado";29478;1;0;"2014-01-17";59;8;0;7;3;1;1;1;1;0;3;6;0;0;0;0;0;0;0
10448;58;"Graduacao";"Solteiro";46998;0;1;"2012-10-22";55;172;41;86;45;6;27;5;5;3;5;7;0;0;0;1;0;0;0
2109;24;"Graduacao";"Solteiro";96843;0;0;"2013-04-23";60;448;71;951;40;17;17;1;6;11;10;2;0;0;0;0;0;1;1
7530;64;"Doutorado";"Viuvo";56551;1;1;"2014-05-07";48;67;4;32;17;2;16;3;2;1;4;4;0;0;0;0;0;0;0
8925;49;"Mestrado";"Casado";70053;0;1;"2013-07-03";38;512;53;98;81;179;89;3;8;5;10;5;0;0;0;0;0;0;0
3009;52;"Doutorado";"Viuvo";71670;0;0;"2013-07-09";8;1462;16;128;0;0;160;1;5;3;6;6;0;0;1;0;1;1;1
6355;36;"Graduacao";"Casado";44359;1;1;"2014-06-17";19;20;0;14;7;3;1;3;2;0;4;3;0;0;0;0;0;0;0
3517;62;"Graduacao";"Solteiro";40887;1;1;"2013-05-06";32;50;4;44;10;10;43;3;3;1;3;9;0;0;0;0;0;0;1
1158;48;"Graduacao";"Divorciado";48877;0;1;"2014-01-05";27;102;1;15;2;0;24;1;3;0;4;7;0;0;0;0;0;0;0
6203;67;"Graduacao";"Casado";74485;0;0;"2013-08-24";58;499;149;815;173;49;49;1;6;7;12;3;0;0;0;0;0;0;0
7165;42;"Graduacao";"Casado";64474;0;1;"2013-10-22";59;381;35;172;56;86;93;2;8;2;10;5;0;0;0;0;0;0;0
3595;51;"Graduacao";"Casado";77226;0;1;"2014-02-28";29;631;43;239;128;76;21;2;6;8;12;3;0;0;0;0;0;0;0
8537;65;"Graduacao";"Viuvo";72643;0;0;"2013-02-27";60;526;80;553;123;94;53;1;3;10;7;2;0;1;0;0;0;0;1
4331;36;"Mestrado";"Casado";85738;0;0;"2014-01-23";41;913;26;376;17;26;13;1;3;6;11;1;0;0;0;0;1;1;0
6281;48;"Graduacao";"Divorciado";55686;0;1;"2013-02-14";27;673;0;199;37;47;26;2;6;3;5;4;0;0;0;1;0;0;0
4338;31;"Graduacao";"Solteiro";39062;1;0;"2014-03-25";28;23;0;9;0;0;12;1;1;0;3;4;0;0;0;1;0;0;0
2452;43;"Graduacao";"Casado";34600;1;1;"2013-01-01";8;199;33;60;8;3;15;5;5;2;5;8;0;0;0;0;0;0;1
9507;39;"Graduacao";"Casado";40794;0;1;"2013-04-07";18;261;23;73;4;23;50;2;6;3;5;7;0;0;0;0;0;0;0
8360;43;"Ensino Medio";"Casado";54690;1;1;"2013-11-07";76;111;16;37;7;9;18;3;3;1;5;3;0;0;0;0;0;0;0
10311;45;"Graduacao";"Casado";4428;0;1;"2013-10-05";0;16;4;12;2;4;321;0;25;0;0;1;0;0;0;0;0;0;0
5117;51;"Ensino Medio";"Casado";32632;0;0;"2012-08-02";32;63;151;137;153;19;53;2;4;4;8;5;0;0;0;0;0;0;0
4867;46;"Doutorado";"Solteiro";38236;1;1;"2013-09-20";2;58;0;18;2;0;10;4;3;0;4;7;0;0;0;0;0;0;0
9289;35;"Graduacao";"Casado";36781;1;0;"2014-04-10";16;29;1;17;0;3;13;1;2;1;2;8;0;0;0;0;0;0;1
10913;30;"Mestrado";"Solteiro";31385;1;0;"2012-12-05";56;3;2;12;0;1;9;1;1;0;2;8;0;0;0;1;0;0;1
3032;30;"Graduacao";"Casado";24570;1;0;"2013-02-27";97;28;34;62;11;14;44;3;4;0;4;9;0;0;0;0;0;0;0
8524;40;"Doutorado";"Divorciado";25509;1;0;"2012-09-18";15;40;3;30;10;7;11;3;3;0;3;9;0;0;0;0;0;0;1
3334;63;"Graduacao";"Casado";94642;0;0;"2014-02-12";35;879;143;797;106;143;143;0;5;7;9;1;0;1;0;0;0;1;0
4470;52;"Mestrado";"Casado";58646;0;1;"2013-06-10";3;62;1;44;6;5;22;1;2;1;4;4;0;0;0;0;0;0;0
1406;39;"Graduacao";"Solteiro";53201;1;1;"2013-02-12";49;280;7;81;20;0;27;8;6;3;5;7;0;0;0;0;0;0;0
8619;57;"Graduacao";"Casado";21994;0;1;"2012-12-24";4;9;0;6;3;1;3;1;0;0;3;5;0;0;0;0;0;0;0
10821;36;"Graduacao";"Casado";57113;1;1;"2013-02-06";45;182;4;33;0;2;42;6;4;1;5;7;0;0;0;0;0;0;0
4552;23;"Graduacao";"Casado";51373;0;0;"2013-06-22";37;83;2;101;64;26;117;1;3;5;3;4;0;0;0;0;0;0;0
898;28;"Graduacao";"Casado";23477;1;0;"2013-10-21";39;38;15;54;3;8;29;3;3;0;4;8;0;0;0;0;0;0;0
9797;58;"Graduacao";"Casado";58116;0;1;"2014-04-13";38;228;19;130;4;11;51;2;3;3;8;2;0;0;0;0;0;0;0
10949;51;"Doutorado";"Divorciado";72968;0;0;"2013-12-16";8;1092;37;592;145;37;55;1;5;5;8;3;0;1;0;0;0;0;1
8212;43;"Mestrado";"Casado";39791;0;1;"2013-03-28";89;85;15;27;13;13;21;2;3;1;4;7;0;0;0;0;0;0;0
6248;67;"Mestrado";"Solteiro";91712;0;0;"2013-10-17";47;1276;24;746;94;29;48;0;9;7;11;3;0;0;0;0;0;1;1
10164;56;"Graduacao";"Solteiro";94472;0;1;"2014-04-03";75;1017;33;417;108;100;16;1;5;5;5;5;0;0;0;0;1;1;0
4547;54;"Graduacao";"Casado";13672;1;1;"2013-04-17";86;6;2;9;2;1;5;2;1;0;3;8;0;0;0;0;0;0;0
6815;34;"Ensino Medio";"Casado";96547;0;0;"2014-05-23";4;448;21;125;52;101;62;0;7;6;8;2;0;1;0;1;0;1;1
4122;39;"Graduacao";"Casado";79205;0;0;"2012-08-29";73;504;23;117;179;28;44;1;6;5;4;4;0;1;0;0;0;0;1
10841;39;"Doutorado";"Casado";56559;0;1;"2012-12-25";46;226;22;133;41;31;31;3;4;3;8;4;0;0;0;0;0;0;0
5370;41;"Doutorado";"Casado";32644;1;0;"2013-01-16";38;239;3;141;0;7;23;4;7;1;6;8;0;0;0;1;0;0;0
176;34;"Ensino Medio";"Solteiro";67506;0;1;"2014-01-02";73;90;38;67;33;36;67;1;4;1;6;3;0;0;0;0;0;0;0
4860;44;"Graduacao";"Solteiro";24206;1;0;"2013-03-08";66;7;2;8;3;2;3;1;1;0;3;6;0;0;0;0;0;0;0
10757;47;"Doutorado";"Divorciado";28420;1;0;"2013-12-24";36;4;2;5;2;0;0;1;1;0;2;6;0;0;0;0;0;0;0
4023;44;"Graduacao";"Casado";22979;1;0;"2012-09-06";29;16;17;19;20;21;22;3;3;2;2;8;0;0;0;0;0;0;1
6679;48;"Graduacao";"Solteiro";33279;0;0;"2014-06-12";29;10;3;3;0;0;0;1;0;0;3;3;0;0;0;0;0;0;0
9923;42;"Mestrado";"Solteiro";46423;1;1;"2013-09-18";6;68;0;16;0;0;8;3;2;0;4;7;0;0;0;0;0;0;0
7181;37;"Graduacao";"Casado";30368;0;1;"2013-11-07";97;35;0;13;2;0;2;2;2;0;3;8;0;0;0;0;0;0;0
3599;44;"Graduacao";"Casado";63684;0;1;"2012-11-26";61;575;80;428;208;93;80;3;8;4;8;5;0;0;0;0;0;0;0
405;50;"Graduacao";"Divorciado";41638;0;1;"2013-02-13";68;315;0;31;4;0;91;4;5;5;3;8;0;0;0;1;0;0;0
6870;55;"Doutorado";"Divorciado";68805;0;1;"2013-09-17";73;182;2;49;17;13;20;1;3;1;7;2;0;0;0;0;0;0;0
832;48;"Doutorado";"Casado";65814;0;1;"2014-03-02";90;561;14;113;10;14;35;3;8;2;10;5;0;0;0;0;0;0;0
2002;56;"Graduacao";"Divorciado";71964;0;0;"2013-05-20";81;587;51;932;180;34;86;1;5;6;5;3;0;0;0;0;0;0;0
3657;28;"Graduacao";"Solteiro";39146;1;0;"2013-02-14";1;94;1;33;13;12;12;3;4;0;4;8;0;0;0;0;0;0;0
500;37;"Graduacao";"Casado";96876;0;0;"2013-08-06";79;908;43;735;40;194;21;1;7;7;9;2;0;1;0;0;1;1;1
1951;33;"Ensino Basico";"Casado";34445;0;0;"2013-01-27";92;228;122;122;208;129;30;6;11;2;8;9;0;0;0;0;0;0;0
3262;56;"Graduacao";"Solteiro";68281;0;0;"2012-08-07";31;995;112;417;42;48;41;1;2;9;13;5;0;0;0;0;0;0;1
4102;39;"Ensino Medio";"Casado";37284;1;1;"2013-03-29";46;11;1;2;2;1;6;1;0;0;3;6;0;0;0;0;0;0;0
7042;31;"Graduacao";"Casado";36790;0;0;"2013-03-01";14;3;3;14;15;21;10;1;2;1;2;9;0;0;0;0;0;0;1
10598;47;"Graduacao";"Casado";27943;1;1;"2013-04-15";89;12;1;16;4;1;3;3;2;0;3;8;0;0;0;0;0;0;0
255;63;"Graduacao";"Divorciado";22263;1;1;"2014-03-30";31;17;0;2;0;0;2;2;1;0;3;6;1;0;0;0;0;0;0
2375;42;"Graduacao";"Casado";30261;1;2;"2012-09-25";75;8;0;5;0;3;6;1;0;0;3;8;0;0;0;0;0;0;0
9829;36;"Graduacao";"Casado";28587;1;0;"2014-02-12";42;22;4;17;12;10;13;3;2;0;4;6;0;0;0;0;0;0;0
6214;32;"Mestrado";"Casado";43815;1;0;"2013-04-05";53;14;10;29;4;7;15;1;2;0;3;6;0;0;0;0;0;0;0
4954;58;"Graduacao";"Casado";48195;1;1;"2014-01-21";53;106;27;68;52;7;5;6;4;2;5;6;0;0;0;0;0;0;0
7861;62;"Mestrado";"Casado";77027;0;1;"2014-02-05";23;820;57;242;45;0;11;2;8;3;6;4;0;0;0;0;0;0;0
4837;49;"Doutorado";"Casado";71322;0;1;"2013-02-16";57;753;43;226;69;10;204;2;8;5;13;4;0;0;0;0;0;0;0
9423;35;"Mestrado";"Casado";32765;1;0;"2014-02-23";49;13;3;17;7;3;3;2;2;0;4;5;0;0;0;0;0;0;0
4198;49;"Graduacao";"Casado";29672;1;1;"2013-03-12";6;9;1;3;0;4;8;1;0;0;3;6;0;0;0;0;0;0;0
153;61;"Graduacao";"Divorciado";23272;0;0;"2013-10-17";29;19;3;6;4;2;12;1;1;0;3;4;0;0;0;0;0;0;0
9323;65;"Mestrado";"Casado";49912;0;1;"2012-09-07";5;520;8;223;32;49;42;4;10;5;7;8;0;0;0;1;0;0;1
10001;29;"Ensino Medio";"Casado";7500;1;0;"2012-08-01";98;5;17;17;13;14;34;4;2;1;3;9;0;0;0;0;0;0;0
3945;67;"Doutorado";"Viuvo";68117;0;1;"2013-03-10";80;618;44;215;0;17;36;2;11;8;4;6;0;0;0;1;0;0;1
3799;59;"Graduacao";"Casado";67225;0;1;"2013-11-26";4;315;35;322;46;7;143;3;7;2;11;5;0;0;0;0;0;0;0
8625;38;"Graduacao";"Casado";17649;1;0;"2013-11-12";70;15;1;23;0;5;1;3;3;0;3;8;0;0;0;0;0;0;0
3491;39;"Graduacao";"Casado";55914;0;1;"2013-04-29";32;384;60;364;119;101;232;4;11;6;8;7;0;0;0;0;0;0;0
983;30;"Graduacao";"Casado";40059;1;0;"2013-09-28";82;110;29;92;28;10;145;1;6;2;3;8;0;0;0;1;0;0;0
9119;64;"Graduacao";"Casado";60905;0;1;"2013-12-05";27;208;17;76;36;17;38;2;3;3;7;2;0;0;0;0;0;0;0
4786;37;"Graduacao";"Casado";75330;1;1;"2012-10-04";94;555;82;257;93;61;61;4;10;3;12;6;0;0;0;0;0;0;0
5872;63;"Graduacao";"Solteiro";60689;0;1;"2013-06-01";23;240;90;216;63;6;24;4;4;4;10;3;0;0;0;0;0;0;0
6568;30;"Graduacao";"Casado";38680;1;0;"2013-03-28";97;11;0;36;15;5;12;1;2;0;3;7;0;0;0;0;0;0;0
5628;32;"Graduacao";"Casado";61416;0;0;"2013-02-08";25;848;154;323;201;61;78;1;10;3;10;6;0;0;0;1;0;0;0
5631;23;"Graduacao";"Solteiro";49767;0;0;"2013-05-02";92;202;47;197;55;42;149;1;5;4;8;4;0;0;0;0;0;0;0
4974;44;"Graduacao";"Solteiro";83273;1;2;"2012-09-25";98;433;89;650;16;102;102;10;4;6;9;7;0;0;0;0;0;0;0
8416;33;"Graduacao";"Casado";29009;1;0;"2013-11-29";19;6;6;15;10;5;2;2;2;0;3;6;0;0;0;0;0;0;0
5454;35;"Mestrado";"Casado";45057;1;0;"2013-12-01";80;37;0;7;3;0;3;1;2;0;3;5;0;0;0;0;0;0;0
4095;43;"Graduacao";"Casado";37150;1;0;"2012-09-11";80;167;37;64;49;34;116;8;4;3;6;7;0;0;0;0;0;0;0
5474;44;"Graduacao";"Solteiro";43020;1;0;"2013-11-30";79;45;7;99;4;25;43;3;4;1;4;6;0;0;0;0;0;0;0
4268;55;"Graduacao";"Casado";53154;0;1;"2014-06-09";50;129;0;21;0;1;7;1;3;1;4;4;0;0;0;0;0;0;0
10701;41;"Graduacao";"Casado";65308;0;0;"2013-09-11";60;713;0;264;120;80;34;1;7;8;12;4;0;1;0;0;0;1;0
3507;44;"Graduacao";"Solteiro";76467;1;0;"2012-08-17";44;676;161;426;210;44;58;2;2;5;5;6;0;0;0;0;0;0;1
2079;67;"Ensino Medio";"Casado";81044;0;0;"2013-12-27";0;450;26;535;73;98;26;1;5;6;10;1;0;0;0;0;0;0;0
626;63;"Graduacao";"Casado";32871;1;1;"2013-03-09";28;22;2;12;0;2;5;1;1;0;3;4;0;0;0;0;0;0;0
4426;39;"Graduacao";"Solteiro";55801;1;1;"2013-09-22";35;367;4;51;6;4;95;6;7;2;6;7;0;1;0;0;0;0;0
2591;55;"Graduacao";"Viuvo";76320;0;1;"2014-06-22";49;526;35;214;69;53;35;2;6;3;4;2;0;0;0;0;0;0;0
10509;59;"Mestrado";"Solteiro";36927;1;1;"2014-06-02";46;51;0;16;0;0;4;2;3;0;3;8;0;0;0;0;0;0;0
6382;61;"Graduacao";"Casado";48794;1;1;"2014-06-26";97;25;0;11;3;0;15;1;1;0;3;4;0;0;0;0;0;0;0
6673;49;"Graduacao";"Solteiro";23478;0;0;"2013-03-19";51;28;6;27;12;17;39;1;3;0;3;8;0;0;0;0;0;0;0
7441;41;"Graduacao";"Divorciado";71128;1;0;"2012-10-06";80;958;159;447;20;0;31;3;2;10;12;7;0;0;0;0;0;0;0
1071;38;"Doutorado";"Divorciado";70179;0;1;"2013-07-21";10;532;88;168;69;44;133;3;7;3;13;5;0;0;0;0;0;0;0
10061;64;"Graduacao";"Casado";59462;0;1;"2013-01-05";29;724;17;143;0;8;196;2;9;2;12;7;0;0;0;0;0;0;0
8775;45;"Graduacao";"Casado";38361;1;0;"2013-12-27";74;39;0;56;20;8;14;3;3;1;3;7;0;0;0;0;0;0;0
2345;32;"Doutorado";"Casado";70038;0;0;"2013-10-25";54;587;54;348;71;54;130;1;4;4;8;2;0;0;0;0;0;0;0
322;36;"Graduacao";"Casado";42554;1;1;"2013-01-12";93;29;1;11;0;0;0;2;2;0;3;4;0;0;0;0;0;0;0
10897;40;"Graduacao";"Casado";67445;0;1;"2012-08-12";63;757;80;217;29;80;11;5;9;6;12;6;0;0;0;0;0;0;0
123;63;"Graduacao";"Viuvo";67046;0;1;"2013-01-06";92;544;35;133;23;151;107;2;4;5;4;2;0;0;0;0;0;0;0
6103;66;"Graduacao";"Casado";42192;0;0;"2013-09-06";40;40;15;15;17;6;7;1;2;1;3;4;0;0;0;0;0;0;0
7899;62;"Doutorado";"Casado";77610;0;1;"2012-10-29";70;1245;33;332;21;33;16;2;4;7;4;7;0;0;0;0;0;0;0
